chr19	46850251	46850252	PPP5C	1000	+
chr16	10837702	10837703	NUBP1	1000	+
chr20	33264889	33264890	PIGU	1000	-
chr7	44240648	44240649	YKT6	1000	+
chr14	75348596	75348597	DLST	1000	+
chr2	101869264	101869265	CNOT11	1000	+
chr6	96969684	96969685	UFL1	1000	+
chr19	4247076	4247077	CCDC94	1000	+
chr11	117103241	117103242	PCSK7	1000	-
chr17	6915930	6915931	RNASEK	1000	+
chr16	23652713	23652714	DCTN5	1000	+
chr6	28891766	28891767	TRIM27	1000	-
chr11	30344598	30344599	ARL14EP	1000	+
chr8	104033291	104033292	ATP6V1C1	1000	+
chr8	144680005	144680006	TIGD5	1000	+
chr8	104033330	104033331	ATP6V1C1	1000	+
chr1	3816849	3816850	C1orf174	1000	-
chr8	80942506	80942507	MRPS28	1000	-
chr19	42772689	42772690	CIC	1000	+
chr16	11945442	11945443	RSL1D1	1000	-
chr14	51706886	51706887	TMX1	1000	+
chr14	100705322	100705323	YY1	1000	+
chr7	6487643	6487644	DAGLB	1000	-
chr20	39657458	39657459	TOP1	1000	+
chr8	121457626	121457627	MRPL13	1000	-
chr18	77794358	77794359	RBFA	1000	+
chr16	29952206	29952207	TMEM219	1000	+
chr16	29973425	29973426	TMEM219	1000	+
chr16	29973998	29973999	TMEM219	1000	+
chr16	29973351	29973352	TMEM219	1000	+
chr19	19314233	19314234	NR2C2AP	1000	-
chr14	23504354	23504355	PSMB5	1000	-
chr15	34394149	34394150	EMC7	1000	-
chr1	24104895	24104896	PITHD1	1000	+
chr11	64052111	64052112	BAD	1000	-
chr11	64052141	64052142	BAD	1000	-
chr11	18656040	18656041	SPTY2D1	1000	-
chr19	6279959	6279960	MLLT1	1000	-
chr20	2451499	2451500	SNRPB	1000	-
chr16	67515140	67515141	ATP6V0D1	1000	-
chr10	70883268	70883269	VPS26A	1000	+
chr6	53409927	53409928	GCLC	1000	-
chr10	70883908	70883909	VPS26A	1000	+
chr19	3762662	3762663	MRPL54	1000	+
chr19	19303039	19303040	RFXANK	1000	+
chr7	148395006	148395007	CUL1	1000	+
chr7	148395737	148395738	CUL1	1000	+
chr7	148396004	148396005	CUL1	1000	+
chr19	19303572	19303573	RFXANK	1000	+
chr19	59055836	59055837	TRIM28	1000	+
chr18	48555984	48555985	SMAD4	1000	+
chr14	68141548	68141549	VTI1B	1000	-
chr6	33257079	33257080	PFDN6	1000	+
chr6	33257372	33257373	PFDN6	1000	+
chr6	33257374	33257375	PFDN6	1000	+
chr6	33257374	33257375	PFDN6	1000	+
chr18	48556583	48556584	SMAD4	1000	+
chr2	61244857	61244858	PEX13	1000	+
chr2	198570093	198570094	MARS2	1000	+
chr15	34635378	34635379	NOP10	1000	-
chrX	48901012	48901013	TFE3	1000	-
chr5	139944041	139944042	SLC35A4	1000	+
chr5	139944476	139944477	SLC35A4	1000	+
chr5	139944420	139944421	SLC35A4	1000	+
chr16	89940020	89940021	TCF25	1000	+
chr6	33257304	33257305	WDR46	1000	-
chr2	15731302	15731303	DDX1	1000	+
chr2	15731745	15731746	DDX1	1000	+
chr13	52378259	52378260	DHRS12	1000	-
chr2	208489707	208489708	METTL21A	1000	-
chr2	208490102	208490103	METTL21A	1000	-
chr2	208489290	208489291	METTL21A	1000	-
chr2	208490651	208490652	METTL21A	1000	-
chr2	208489973	208489974	METTL21A	1000	-
chr19	6361463	6361464	CLPP	1000	+
chr22	43045574	43045575	CYB5R3	1000	-
chr19	13229151	13229152	NACC1	1000	+
chr19	2740150	2740151	SLC39A3	1000	-
chr9	131084815	131084816	COQ4	1000	+
chr9	131085021	131085022	TRUB2	1000	-
chr5	74062817	74062818	NSA2	1000	+
chr3	49449635	49449636	RHOA	1000	-
chr10	70939988	70939989	SUPV3L1	1000	+
chr20	36322408	36322409	CTNNBL1	1000	+
chr7	99097920	99097921	ZNF394	1000	-
chr7	100027254	100027255	MEPCE	1000	+
chr7	44924960	44924961	PURB	1000	-
chr17	7486965	7486966	MPDU1	1000	+
chr2	98612354	98612355	TMEM131	1000	-
chr11	47447988	47447989	PSMC3	1000	-
chr11	47448024	47448025	PSMC3	1000	-
chr5	130501178	130501179	HINT1	1000	-
chr15	41186628	41186629	VPS18	1000	+
chr19	59066005	59066006	CHMP2A	1000	-
chr19	59066340	59066341	CHMP2A	1000	-
chr19	59066491	59066492	CHMP2A	1000	-
chr10	104402067	104402068	TRIM8	1000	+
chr22	36925483	36925484	EIF3D	1000	-
chr16	11991745	11991746	GSPT1	1000	-
chr22	36924944	36924945	EIF3D	1000	-
chr16	12009939	12009940	GSPT1	1000	-
chr17	80009650	80009651	RFNG	1000	-
chr19	16296229	16296230	FAM32A	1000	+
chr16	1401924	1401925	GNPTG	1000	+
chr8	28558844	28558845	EXTL3	1000	+
chr8	145149930	145149931	CYC1	1000	+
chr16	29985602	29985603	TAOK2	1000	+
chr6	79944406	79944407	HMGN3	1000	-
chr5	61699760	61699761	DIMT1	1000	-
chr3	37034659	37034660	EPM2AIP1	1000	-
chr8	145159093	145159094	SHARPIN	1000	-
chr19	13261052	13261053	STX10	1000	-
chr17	7476144	7476145	EIF4A1	1000	+
chr20	16710606	16710607	SNRPB2	1000	+
chr17	7531173	7531174	SAT2	1000	-
chr20	16710629	16710630	SNRPB2	1000	+
chr1	6761984	6761985	DNAJC11	1000	-
chr22	26908471	26908472	TFIP11	1000	-
chr22	26908343	26908344	TFIP11	1000	-
chr22	26908462	26908463	TFIP11	1000	-
chr22	26908465	26908466	TFIP11	1000	-
chr22	26906673	26906674	TFIP11	1000	-
chr22	26879843	26879844	SRRD	1000	+
chr5	132299326	132299327	AFF4	1000	-
chr3	23244511	23244512	UBE2E2	1000	+
chr3	23244784	23244785	UBE2E2	1000	+
chr19	38865176	38865177	PSMD8	1000	+
chr12	7125814	7125815	LPCAT3	1000	-
chr19	38865190	38865191	PSMD8	1000	+
chr2	120980984	120980985	TMEM185B	1000	-
chr16	27280115	27280116	NSMCE1	1000	-
chr12	7080056	7080057	EMG1	1000	+
chr3	23847394	23847395	UBE2E1	1000	+
chr17	7307456	7307457	TMEM256	1000	-
chr7	123198309	123198310	NDUFA5	1000	-
chrX	135962884	135962885	RBMX	1000	-
chr13	41345309	41345310	MRPS31	1000	-
chr2	99771418	99771419	LIPT1	1000	+
chr2	99771418	99771419	LIPT1	1000	+
chr6	110501344	110501345	CDC40	1000	+
chr19	59070327	59070328	UBE2M	1000	-
chr6	110501624	110501625	CDC40	1000	+
chr18	12702425	12702426	PSMG2	1000	+
chrX	117480072	117480073	WDR44	1000	+
chr3	58291989	58291990	RPP14	1000	+
chr3	58292002	58292003	RPP14	1000	+
chr3	58292037	58292038	RPP14	1000	+
chr20	52824386	52824387	PFDN4	1000	+
chr2	99797521	99797522	MITD1	1000	-
chr8	57124314	57124315	CHCHD7	1000	+
chr16	1401912	1401913	TSR3	1000	-
chr17	7465192	7465193	SENP3	1000	+
chr17	7465543	7465544	SENP3	1000	+
chr10	99258625	99258626	UBTD1	1000	+
chr13	111567416	111567417	ANKRD10	1000	-
chr2	219524247	219524248	ZNF142	1000	-
chr8	21946719	21946720	FAM160B2	1000	+
chr2	219524263	219524264	ZNF142	1000	-
chr7	99149757	99149758	FAM200A	1000	-
chr8	123793633	123793634	ZHX2	1000	+
chr14	75469614	75469615	EIF2B2	1000	+
chr11	118230300	118230301	UBE4A	1000	+
chr20	36661863	36661864	TTI1	1000	-
chr20	36661870	36661871	TTI1	1000	-
chr20	36642305	36642306	TTI1	1000	-
chr6	3000208	3000209	NQO2	1000	+
chr6	3000231	3000232	NQO2	1000	+
chr6	3000392	3000393	NQO2	1000	+
chr19	16308389	16308390	AP1M1	1000	+
chr6	170102286	170102287	C6orf120	1000	+
chr22	21356375	21356376	THAP7	1000	-
chr10	124713919	124713920	C10orf88	1000	-
chr22	21356485	21356486	THAP7	1000	-
chr2	99797542	99797543	MRPL30	1000	+
chr10	124768333	124768334	IKZF5	1000	-
chr10	124768203	124768204	IKZF5	1000	-
chr10	99400443	99400444	PI4K2A	1000	+
chr5	139027877	139027878	CXXC5	1000	+
chr3	39424815	39424816	SLC25A38	1000	+
chr5	139028518	139028519	CXXC5	1000	+
chr2	219524379	219524380	BCS1L	1000	+
chr2	219524432	219524433	BCS1L	1000	+
chr19	59084942	59084943	MZF1	1000	-
chr19	59084942	59084943	MZF1	1000	-
chr2	219524437	219524438	BCS1L	1000	+
chr2	219524458	219524459	BCS1L	1000	+
chr2	219524460	219524461	BCS1L	1000	+
chr2	219524483	219524484	BCS1L	1000	+
chr2	219524495	219524496	BCS1L	1000	+
chr11	35684353	35684354	TRIM44	1000	+
chr20	1099241	1099242	PSMF1	1000	+
chr20	1093906	1093907	PSMF1	1000	+
chr20	34252838	34252839	RBM12	1000	-
chr20	34252810	34252811	RBM12	1000	-
chr20	34252822	34252823	RBM12	1000	-
chr8	124054663	124054664	DERL1	1000	-
chr20	36661948	36661949	RPRD1B	1000	+
chr11	1968508	1968509	MRPL23	1000	+
chr11	1968508	1968509	MRPL23	1000	+
chr19	54641433	54641434	CNOT3	1000	+
chr2	136499189	136499190	UBXN4	1000	+
chr19	54645112	54645113	CNOT3	1000	+
chr19	54663620	54663621	LENG1	1000	-
chr8	97273943	97273944	PTDSS1	1000	+
chr19	2783369	2783370	SGTA	1000	-
chr15	50647605	50647606	GABPB1	1000	-
chr10	12237965	12237966	CDC123	1000	+
chr10	15139179	15139180	RPP38	1000	+
chr10	15139330	15139331	RPP38	1000	+
chr10	15139381	15139382	RPP38	1000	+
chr10	15139179	15139180	RPP38	1000	+
chr5	134209493	134209494	TXNDC15	1000	+
chr2	230786715	230786716	TRIP12	1000	-
chr16	30584055	30584056	ZNF688	1000	-
chr4	103790135	103790136	CISD2	1000	+
chr2	74375121	74375122	BOLA3	1000	-
chr22	43411151	43411152	PACSIN2	1000	-
chr18	19321281	19321282	MIB1	1000	+
chr11	64578080	64578081	MEN1	1000	-
chr11	64578188	64578189	MEN1	1000	-
chr11	64578213	64578214	MEN1	1000	-
chr22	43343047	43343048	PACSIN2	1000	-
chr22	43355884	43355885	PACSIN2	1000	-
chr11	57480079	57480080	TMX2	1000	+
chr13	41635410	41635411	WBP4	1000	+
chr7	1015235	1015236	COX19	1000	-
chr22	43253408	43253409	ARFGAP3	1000	-
chr2	74735707	74735708	PCGF1	1000	-
chr1	24286302	24286303	PNRC2	1000	+
chr1	24286318	24286319	PNRC2	1000	+
chr10	98346809	98346810	TM9SF3	1000	-
chr14	23563974	23563975	C14orf119	1000	+
chr14	23564734	23564735	C14orf119	1000	+
chr15	101142739	101142740	ASB7	1000	+
chr2	233414762	233414763	EIF4E2	1000	+
chr12	6832907	6832908	COPS7A	1000	+
chr13	21714653	21714654	SAP18	1000	+
chr13	21714653	21714654	SAP18	1000	+
chr5	1345214	1345215	CLPTM1L	1000	-
chr3	37034823	37034824	MLH1	1000	+
chr12	6833237	6833238	COPS7A	1000	+
chr5	132387654	132387655	HSPA4	1000	+
chr12	6833245	6833246	COPS7A	1000	+
chr12	6833453	6833454	COPS7A	1000	+
chr12	6833464	6833465	COPS7A	1000	+
chr14	100842770	100842771	WDR25	1000	+
chr14	100842776	100842777	WDR25	1000	+
chr14	100842831	100842832	WDR25	1000	+
chr17	1628254	1628255	WDR81	1000	+
chr20	277609	277610	ZCCHC3	1000	+
chr17	78075393	78075394	GAA	1000	+
chr9	131103007	131103008	SLC27A4	1000	+
chr17	78075503	78075504	GAA	1000	+
chr6	44225291	44225292	SLC35B2	1000	-
chr21	45285067	45285068	AGPAT3	1000	+
chr21	45302425	45302426	AGPAT3	1000	+
chr21	45323772	45323773	AGPAT3	1000	+
chr17	43568110	43568111	PLEKHM1	1000	-
chr21	45344889	45344890	AGPAT3	1000	+
chr21	45366811	45366812	AGPAT3	1000	+
chr21	45374429	45374430	AGPAT3	1000	+
chr10	45495923	45495924	ZNF22	1000	+
chr6	3068658	3068659	RIPK1	1000	+
chr4	3534286	3534287	LRPAP1	1000	-
chr6	3077058	3077059	RIPK1	1000	+
chr1	2323272	2323273	RER1	1000	+
chr1	2325444	2325445	RER1	1000	+
chr7	148844568	148844569	ZNF398	1000	+
chr11	36310979	36310980	COMMD9	1000	-
chr2	3383446	3383447	TRAPPC12	1000	+
chr2	3383457	3383458	TRAPPC12	1000	+
chr20	54933971	54933972	FAM210B	1000	+
chr19	8386280	8386281	NDUFA7	1000	-
chr16	47007699	47007700	DNAJA2	1000	-
chr19	8373239	8373240	CD320	1000	-
chr22	26986127	26986128	TPST2	1000	-
chr22	26961334	26961335	TPST2	1000	-
chr22	26992681	26992682	TPST2	1000	-
chr4	2243860	2243861	HAUS3	1000	-
chr4	2243891	2243892	HAUS3	1000	-
chr12	29534086	29534087	ERGIC2	1000	-
chr9	131133598	131133599	URM1	1000	+
chr6	44281063	44281064	AARS2	1000	-
chr14	24605367	24605368	PSME1	1000	+
chr7	77427897	77427898	TMEM60	1000	-
chr3	50397041	50397042	TMEM115	1000	-
chr7	6617065	6617066	ZDHHC4	1000	+
chr1	11072457	11072458	TARDBP	1000	+
chr1	11072481	11072482	TARDBP	1000	+
chr7	6617084	6617085	ZDHHC4	1000	+
chr14	24610794	24610795	EMC9	1000	-
chr7	75623977	75623978	TMEM120A	1000	-
chr7	6617099	6617100	ZDHHC4	1000	+
chr14	24610797	24610798	EMC9	1000	-
chr7	6617136	6617137	ZDHHC4	1000	+
chr7	6617065	6617066	ZDHHC4	1000	+
chr7	6617065	6617066	ZDHHC4	1000	+
chrX	51486527	51486528	GSPT2	1000	+
chr6	13574875	13574876	SIRT5	1000	+
chr15	52311398	52311399	MAPK6	1000	+
chr2	42596150	42596151	COX7A2L	1000	-
chr4	7069924	7069925	GRPEL1	1000	-
chr2	42588356	42588357	COX7A2L	1000	-
chr3	50388522	50388523	NPRL2	1000	-
chr22	29949771	29949772	THOC5	1000	-
chrX	48980151	48980152	GPKOW	1000	-
chr2	64681226	64681227	LGALSL	1000	+
chr17	80477591	80477592	FOXK2	1000	+
chr8	86132603	86132604	C8orf59	1000	-
chr22	29949755	29949756	THOC5	1000	-
chr14	75643334	75643335	TMED10	1000	-
chr8	86132613	86132614	C8orf59	1000	-
chr8	86132604	86132605	C8orf59	1000	-
chr8	86129931	86129932	C8orf59	1000	-
chr8	86132582	86132583	C8orf59	1000	-
chr22	29949644	29949645	THOC5	1000	-
chr22	29949644	29949645	THOC5	1000	-
chr14	50234326	50234327	KLHDC2	1000	+
chr5	64859066	64859067	PPWD1	1000	+
chr17	80606411	80606412	WDR45B	1000	-
chr20	2632791	2632792	NOP56	1000	+
chr14	75593783	75593784	NEK9	1000	-
chr6	34360451	34360452	NUDT3	1000	-
chr16	67906926	67906927	EDC4	1000	+
chr10	73975806	73975807	ANAPC16	1000	+
chr10	73975758	73975759	ANAPC16	1000	+
chr19	34856032	34856033	GPI	1000	+
chr19	34856101	34856102	GPI	1000	+
chr4	83351715	83351716	ENOPH1	1000	+
chr13	45694650	45694651	GTF2F2	1000	+
chr15	41523341	41523342	CHP1	1000	+
chr13	41768702	41768703	KBTBD7	1000	-
chr10	73976046	73976047	ASCC1	1000	-
chr10	73976892	73976893	ASCC1	1000	-
chr10	73975867	73975868	ASCC1	1000	-
chr19	41903365	41903366	BCKDHA	1000	+
chr16	730276	730277	STUB1	1000	+
chr15	42120283	42120284	JMJD7	1000	+
chr15	64680003	64680004	TRIP4	1000	+
chr6	36410544	36410545	KCTD20	1000	+
chr20	61569471	61569472	GID8	1000	+
chr12	11802788	11802789	ETV6	1000	+
chr7	73668774	73668775	RFC2	1000	-
chr2	95787745	95787746	MRPS5	1000	-
chr6	13615559	13615560	NOL7	1000	+
chr2	74757066	74757067	AUP1	1000	-
chr4	39699664	39699665	UBE2K	1000	+
chr11	11374904	11374905	CSNK2A3	1000	-
chr19	41770236	41770237	HNRNPUL1	1000	+
chr16	74330673	74330674	PSMD7	1000	+
chr7	6629648	6629649	C7orf26	1000	+
chr11	73498361	73498362	MRPL48	1000	+
chr20	34287194	34287195	ROMO1	1000	+
chr20	34287275	34287276	ROMO1	1000	+
chr20	34287373	34287374	ROMO1	1000	+
chr20	34287373	34287374	ROMO1	1000	+
chr2	198299815	198299816	SF3B1	1000	-
chr7	7758238	7758239	RPA3	1000	-
chr7	7680603	7680604	RPA3	1000	-
chr1	6845384	6845385	CAMTA1	1000	+
chr11	118443168	118443169	ARCN1	1000	+
chr7	102715328	102715329	ARMC10	1000	+
chr9	125660389	125660390	RC3H2	1000	-
chr9	125667562	125667563	RC3H2	1000	-
chr15	34517200	34517201	EMC4	1000	+
chr5	34915481	34915482	BRIX1	1000	+
chr17	78120982	78120983	EIF4A3	1000	-
chr2	74756504	74756505	HTRA2	1000	+
chr1	11120081	11120082	SRM	1000	-
chr5	34916871	34916872	RAD1	1000	-
chr5	34919094	34919095	RAD1	1000	-
chr12	48357388	48357389	TMEM106C	1000	+
chr12	48357403	48357404	TMEM106C	1000	+
chr10	43278249	43278250	BMS1	1000	+
chr11	85359032	85359033	TMEM126A	1000	+
chr19	18668598	18668599	KXD1	1000	+
chr19	18668698	18668699	KXD1	1000	+
chr19	18669349	18669350	KXD1	1000	+
chr19	18669922	18669923	KXD1	1000	+
chr19	18668572	18668573	KXD1	1000	+
chr19	18668572	18668573	KXD1	1000	+
chr17	27278789	27278790	PHF12	1000	-
chr6	24667261	24667262	TDP2	1000	-
chr10	101989376	101989377	CHUK	1000	-
chr4	52709229	52709230	DCUN1D4	1000	+
chr1	36023014	36023015	KIAA0319L	1000	-
chr18	47814674	47814675	CXXC1	1000	-
chr4	39979576	39979577	PDS5A	1000	-
chr1	7831329	7831330	VAMP3	1000	+
chr11	125439112	125439113	EI24	1000	+
chr8	57906403	57906404	IMPAD1	1000	-
chr11	125439354	125439355	EI24	1000	+
chr2	223521056	223521057	FARSB	1000	-
chr11	36531822	36531823	TRAF6	1000	-
chr11	36531806	36531807	TRAF6	1000	-
chr6	24721064	24721065	C6orf62	1000	-
chr6	24667299	24667300	ACOT13	1000	+
chr9	96214004	96214005	FAM120A	1000	+
chr11	125462690	125462691	STT3A	1000	+
chr11	125462731	125462732	STT3A	1000	+
chr16	19125705	19125706	ITPRIPL2	1000	+
chr11	85376146	85376147	CREBZF	1000	-
chr10	92631473	92631474	RPP30	1000	+
chr7	149158214	149158215	ZNF777	1000	-
chr20	62526535	62526536	DNAJC5	1000	+
chr13	25862147	25862148	MTMR6	1000	-
chr2	64881047	64881048	SERTAD2	1000	-
chr17	74350230	74350231	PRPSAP1	1000	-
chr10	75541821	75541822	CHCHD1	1000	+
chr1	2458067	2458068	PANK4	1000	-
chr10	74114988	74114989	DNAJB12	1000	-
chr9	94124195	94124196	AUH	1000	-
chr21	45432200	45432201	TRAPPC10	1000	+
chr5	80597422	80597423	ZCCHC9	1000	+
chr5	80597431	80597432	ZCCHC9	1000	+
chr5	80597443	80597444	ZCCHC9	1000	+
chr5	80597460	80597461	ZCCHC9	1000	+
chr1	156308256	156308257	CCT3	1000	-
chr4	41937137	41937138	TMEM33	1000	+
chr5	176944470	176944471	DDX41	1000	-
chr4	41937146	41937147	TMEM33	1000	+
chr4	41937169	41937170	TMEM33	1000	+
chr11	911461	911462	CHID1	1000	-
chr3	14693271	14693272	CCDC174	1000	+
chr11	910831	910832	CHID1	1000	-
chr10	89577917	89577918	ATAD1	1000	-
chr10	89574639	89574640	ATAD1	1000	-
chr11	915058	915059	CHID1	1000	-
chr15	59665099	59665100	MYO1E	1000	-
chr19	7694623	7694624	PET100	1000	+
chr7	1177893	1177894	C7orf50	1000	-
chr7	1177876	1177877	C7orf50	1000	-
chr15	64995480	64995481	OAZ2	1000	-
chr7	1177893	1177894	C7orf50	1000	-
chr3	49131796	49131797	QRICH1	1000	-
chr3	49131495	49131496	QRICH1	1000	-
chr3	49131044	49131045	QRICH1	1000	-
chr2	198380556	198380557	MOB4	1000	+
chr16	31044812	31044813	STX4	1000	+
chr2	198365137	198365138	HSPE1-MOB4	1000	+
chr22	24236191	24236192	MIF	1000	+
chr9	125675609	125675610	ZBTB6	1000	-
chr15	66679155	66679156	MAP2K1	1000	+
chrX	117861535	117861536	IL13RA1	1000	+
chr15	66790088	66790089	SNAPC5	1000	-
chr2	223725652	223725653	ACSL3	1000	+
chr15	66790088	66790089	SNAPC5	1000	-
chr2	223725660	223725661	ACSL3	1000	+
chr15	66790151	66790152	SNAPC5	1000	-
chr14	24740805	24740806	RABGGTA	1000	-
chr14	24740945	24740946	RABGGTA	1000	-
chr5	118788138	118788139	HSD17B4	1000	+
chr18	72921303	72921304	ZADH2	1000	-
chr2	187350883	187350884	ZC3H15	1000	+
chr10	89622870	89622871	PTEN	1000	+
chr9	94186144	94186145	NFIL3	1000	-
chr1	894670	894671	NOC2L	1000	-
chr19	8455083	8455084	RAB11B	1000	+
chr3	48647470	48647471	UQCRC1	1000	-
chr6	3259128	3259129	PSMG4	1000	+
chr16	3451065	3451066	ZSCAN32	1000	-
chr4	2264021	2264022	MXD4	1000	-
chr2	3523507	3523508	ADI1	1000	-
chr16	3451065	3451066	ZSCAN32	1000	-
chr16	1470801	1470802	C16orf91	1000	-
chr5	118788192	118788193	HSD17B4	1000	+
chr2	153574495	153574496	PRPF40A	1000	-
chr14	35451163	35451164	SRP54	1000	+
chr5	180650290	180650291	TRIM41	1000	+
chr14	35452104	35452105	SRP54	1000	+
chr4	41992489	41992490	SLC30A9	1000	+
chr2	3606206	3606207	RNASEH1	1000	-
chr12	30848920	30848921	IPO8	1000	-
chr1	36107445	36107446	PSMB2	1000	-
chr17	26989193	26989194	SDF2	1000	-
chr2	190306159	190306160	WDR75	1000	+
chr19	11456976	11456977	TMEM205	1000	-
chr19	11456722	11456723	TMEM205	1000	-
chr19	11456944	11456945	TMEM205	1000	-
chr19	11456961	11456962	TMEM205	1000	-
chr19	11456947	11456948	TMEM205	1000	-
chr19	11457082	11457083	TMEM205	1000	-
chr19	11456924	11456925	TMEM205	1000	-
chr19	11456981	11456982	TMEM205	1000	-
chr1	156698267	156698268	RRNAD1	1000	+
chr2	219537134	219537135	RNF25	1000	-
chr6	44355262	44355263	CDC5L	1000	+
chr17	26989109	26989110	SUPT6H	1000	+
chr17	26989216	26989217	SUPT6H	1000	+
chr16	3493611	3493612	NAA60	1000	+
chr16	3508012	3508013	NAA60	1000	+
chr1	156710880	156710881	MRPL24	1000	-
chr1	156710923	156710924	MRPL24	1000	-
chr16	3508078	3508079	NAA60	1000	+
chr20	17949363	17949364	SNX5	1000	-
chr16	3526176	3526177	NAA60	1000	+
chr20	17949623	17949624	SNX5	1000	-
chr1	156737292	156737293	PRCC	1000	+
chr16	3451235	3451236	ZNF174	1000	+
chr16	3451420	3451421	ZNF174	1000	+
chr6	34664624	34664625	C6orf106	1000	-
chr1	156721536	156721537	HDGF	1000	-
chr3	58419579	58419580	PDHB	1000	-
chr11	73588033	73588034	COA4	1000	-
chr11	73587719	73587720	COA4	1000	-
chr11	73587888	73587889	COA4	1000	-
chr1	156721390	156721391	HDGF	1000	-
chr3	40351175	40351176	EIF1B	1000	+
chr1	11159938	11159939	EXOSC10	1000	-
chr19	55972936	55972937	ISOC2	1000	-
chr16	740400	740401	WDR24	1000	-
chr1	8021723	8021724	PARK7	1000	+
chr1	8021752	8021753	PARK7	1000	+
chr1	8021954	8021955	PARK7	1000	+
chr1	8022029	8022030	PARK7	1000	+
chr20	61847586	61847587	YTHDF1	1000	-
chr2	200775979	200775980	C2orf69	1000	+
chr5	139493708	139493709	PURA	1000	+
chr12	6862721	6862722	MLF2	1000	-
chr18	51751158	51751159	MBD2	1000	-
chr12	6862082	6862083	MLF2	1000	-
chr12	6876641	6876642	MLF2	1000	-
chr12	6862082	6862083	MLF2	1000	-
chr22	43539400	43539401	MCAT	1000	-
chr5	34929698	34929699	DNAJC21	1000	+
chr5	140027370	140027371	NDUFA2	1000	-
chr10	43633934	43633935	CSGALNACT2	1000	+
chr7	48019140	48019141	HUS1	1000	-
chr19	47421933	47421934	ARHGAP35	1000	+
chr19	47421933	47421934	ARHGAP35	1000	+
chr17	16284113	16284114	UBB	1000	+
chr13	60971427	60971428	TDRD3	1000	+
chr17	16284604	16284605	UBB	1000	+
chr11	10562764	10562765	RNF141	1000	-
chr17	16284655	16284656	UBB	1000	+
chr17	16284779	16284780	UBB	1000	+
chr16	48644120	48644121	N4BP1	1000	-
chr3	58477841	58477842	KCTD6	1000	+
chr3	58477846	58477847	KCTD6	1000	+
chr3	58483500	58483501	KCTD6	1000	+
chr8	19674651	19674652	INTS10	1000	+
chr15	50716579	50716580	USP8	1000	+
chr15	50716579	50716580	USP8	1000	+
chr13	52598827	52598828	UTP14C	1000	+
chr13	52586550	52586551	ALG11	1000	+
chr20	48330415	48330416	B4GALT5	1000	-
chr18	3261907	3261908	MYL12B	1000	+
chr6	43603556	43603557	MAD2L1BP	1000	+
chr18	3262415	3262416	MYL12B	1000	+
chr18	3262611	3262612	MYL12B	1000	+
chr18	3262954	3262955	MYL12B	1000	+
chr21	45527171	45527172	PWP2	1000	+
chr11	122932497	122932498	HSPA8	1000	-
chr14	23426363	23426364	HAUS4	1000	-
chr11	122933043	122933044	HSPA8	1000	-
chr11	122932040	122932041	HSPA8	1000	-
chr19	54694119	54694120	TSEN34	1000	+
chr19	54694582	54694583	TSEN34	1000	+
chr14	23426351	23426352	HAUS4	1000	-
chr19	54695104	54695105	TSEN34	1000	+
chr2	203103331	203103332	SUMO1	1000	-
chr2	203103322	203103323	SUMO1	1000	-
chr16	67927175	67927176	PSKH1	1000	+
chr20	45318418	45318419	TP53RK	1000	-
chr4	100815647	100815648	LAMTOR3	1000	-
chr14	24769068	24769069	NOP9	1000	+
chr11	61100838	61100839	DDB1	1000	-
chr19	47249303	47249304	FKRP	1000	+
chr19	14682874	14682875	NDUFB7	1000	-
chr19	47249314	47249315	FKRP	1000	+
chr16	47495185	47495186	ITFG1	1000	-
chr11	67169402	67169403	PPP1CA	1000	-
chr5	77072185	77072186	TBCA	1000	-
chr5	1799953	1799954	MRPL36	1000	-
chr5	1801480	1801481	MRPL36	1000	-
chr5	1800009	1800010	MRPL36	1000	-
chr5	1799952	1799953	MRPL36	1000	-
chr10	92980545	92980546	PCGF5	1000	+
chr10	92979908	92979909	PCGF5	1000	+
chr10	92922769	92922770	PCGF5	1000	+
chr7	65579592	65579593	CRCP	1000	+
chr1	15986364	15986365	RSC1A1	1000	+
chr6	43655528	43655529	MRPS18A	1000	-
chr7	89975990	89975991	GTPBP10	1000	+
chr4	54232242	54232243	SCFD2	1000	-
chr7	7273889	7273890	C1GALT1	1000	+
chr7	7222246	7222247	C1GALT1	1000	+
chr4	100871545	100871546	H2AFZ	1000	-
chr11	14542242	14542243	PSMA1	1000	-
chr10	23384435	23384436	MSRB2	1000	+
chr17	61905031	61905032	FTSJ3	1000	-
chr6	31628549	31628550	C6orf47	1000	-
chr10	111683311	111683312	XPNPEP1	1000	-
chr16	15982472	15982473	FOPNL	1000	-
chr5	64064512	64064513	SREK1IP1	1000	-
chr5	114880591	114880592	FEM1C	1000	-
chr12	12715317	12715318	DUSP16	1000	-
chr1	178995031	178995032	FAM20B	1000	+
chr1	179050512	179050513	TOR3A	1000	+
chr5	114961870	114961871	TMED7	1000	-
chr17	36452989	36452990	MRPL45	1000	+
chr5	114961858	114961859	TMED7-TICAM2	1000	-
chr19	18682540	18682541	UBA52	1000	+
chr19	18682612	18682613	UBA52	1000	+
chr19	18682665	18682666	UBA52	1000	+
chr19	18682670	18682671	UBA52	1000	+
chr19	18682685	18682686	UBA52	1000	+
chr19	18682692	18682693	UBA52	1000	+
chr19	18682737	18682738	UBA52	1000	+
chr11	14521398	14521399	COPB1	1000	-
chr19	18683550	18683551	UBA52	1000	+
